tool_id,tool_title,protocol_title,protocol_category,search_query,rank,pmid,paper_title,authors,journal,year,pubmed_url
4e1528cd-90e7-44f0-a9fa-506a64bc69b4,Light Exposure Timing,Jet Lag Recovery Protocol,sleep,Light Exposure Timing sleep,2,25535358,"Evening use of light-emitting eReaders negatively affects sleep, circadian timing, and next-morning alertness.","Chang AM, Aeschbach D, Duffy JF et al.",Proceedings of the National Academy of Sciences of the United States of America,2015,https://pubmed.ncbi.nlm.nih.gov/25535358/
4e1528cd-90e7-44f0-a9fa-506a64bc69b4,Light Exposure Timing,Jet Lag Recovery Protocol,sleep,Light Exposure Timing sleep,3,33545116,"Sleep timing, chronotype and social jetlag: Impact on cognitive abilities and psychiatric disorders.","Taillard J, Sagaspe P, Philip P et al.",Biochemical pharmacology,2021,https://pubmed.ncbi.nlm.nih.gov/33545116/
da98b1f3-6aab-4044-83f8-ec9a0d75363d,Eastward Travel Preparation,Jet Lag Recovery Protocol,sleep,Eastward Travel Preparation sleep,1,19637048,Timing light treatment for eastward and westward travel preparation.,"Paul MA, Miller JC, Love RJ et al.",Chronobiology international,2009,https://pubmed.ncbi.nlm.nih.gov/19637048/
da98b1f3-6aab-4044-83f8-ec9a0d75363d,Eastward Travel Preparation,Jet Lag Recovery Protocol,sleep,Eastward Travel Preparation sleep,2,36367300,"Effects of long-haul transmeridian travel on physiological, sleep, perceptual and mood markers in Olympic team support staff.","Rossiter A, Comyns TM, Sherwin I et al.",Chronobiology international,2022,https://pubmed.ncbi.nlm.nih.gov/36367300/
da98b1f3-6aab-4044-83f8-ec9a0d75363d,Eastward Travel Preparation,Jet Lag Recovery Protocol,sleep,Eastward Travel Preparation sleep,3,9095374,Promoting sleep in shiftworkers and intercontinental travelers.,"Stone BM, Turner C",Chronobiology international,1997,https://pubmed.ncbi.nlm.nih.gov/9095374/
9a6169e3-ded0-402c-8dd4-b659ea164f20,Light Exposure Timing,Jet Lag Recovery Protocol,sleep,Light Exposure Timing sleep,1,36115370,Circadian rhythms and disorders of the timing of sleep.,"Meyer N, Harvey AG, Lockley SW et al.","Lancet (London, England)",2022,https://pubmed.ncbi.nlm.nih.gov/36115370/
9a6169e3-ded0-402c-8dd4-b659ea164f20,Light Exposure Timing,Jet Lag Recovery Protocol,sleep,Light Exposure Timing sleep,2,25535358,"Evening use of light-emitting eReaders negatively affects sleep, circadian timing, and next-morning alertness.","Chang AM, Aeschbach D, Duffy JF et al.",Proceedings of the National Academy of Sciences of the United States of America,2015,https://pubmed.ncbi.nlm.nih.gov/25535358/
9a6169e3-ded0-402c-8dd4-b659ea164f20,Light Exposure Timing,Jet Lag Recovery Protocol,sleep,Light Exposure Timing sleep,3,33545116,"Sleep timing, chronotype and social jetlag: Impact on cognitive abilities and psychiatric disorders.","Taillard J, Sagaspe P, Philip P et al.",Biochemical pharmacology,2021,https://pubmed.ncbi.nlm.nih.gov/33545116/
45001bbe-e263-4d60-92f8-e7786b49f0aa,Cognitive Warm-Up,Ultradian Focus Cycles,focus,Cognitive Warm-Up cognitive performance,1,35349981,Cognitive and Physical Effects of Warm-Up on Young Soccer Players.,"González-Fernández FT, Sarmento H, González-Víllora S et al.",Motor control,2022,https://pubmed.ncbi.nlm.nih.gov/35349981/
45001bbe-e263-4d60-92f8-e7786b49f0aa,Cognitive Warm-Up,Ultradian Focus Cycles,focus,Cognitive Warm-Up cognitive performance,2,31736781,"Post-activation Potentiation Versus Post-activation Performance Enhancement in Humans: Historical Perspective, Underlying Mechanisms, and Current Issues.","Blazevich AJ, Babault N",Frontiers in physiology,2019,https://pubmed.ncbi.nlm.nih.gov/31736781/
45001bbe-e263-4d60-92f8-e7786b49f0aa,Cognitive Warm-Up,Ultradian Focus Cycles,focus,Cognitive Warm-Up cognitive performance,3,25149639,The effect of warm-up on surgical performance: a systematic review.,"Abdalla G, Moran-Atkin E, Chen G et al.",Surgical endoscopy,2015,https://pubmed.ncbi.nlm.nih.gov/25149639/
9555bcf6-10d6-4eeb-8857-be7c719901cd,Deliberate Defocusing,Ultradian Focus Cycles,focus,Deliberate Defocusing cognitive performance,1,17499642,Creativity related cortex activity in the remote associates task.,Razumnikova OM,Brain research bulletin,2007,https://pubmed.ncbi.nlm.nih.gov/17499642/
09f57b4c-7028-4b39-91a4-3019d0da245c,Phosphatidylserine for Cortisol,Optimize Sleep for Stress Recovery,sleep,Phosphatidylserine for Cortisol sleep,1,10468649,Nutritional and botanical interventions to assist with the adaptation to stress.,Kelly GS,Alternative medicine review : a journal of clinical therapeutic,1999,https://pubmed.ncbi.nlm.nih.gov/10468649/
8356e86e-130b-41c0-9565-1c5b3bf5733e,Magnesium Sleep Stack,Optimize Sleep for Stress Recovery,sleep,Magnesium Sleep Stack sleep,1,28373152,The systematic classification of urinary stones combine-using FTIR and SEM-EDAX.,"Ma RH, Luo XB, Li Q et al.","International journal of surgery (London, England)",2017,https://pubmed.ncbi.nlm.nih.gov/28373152/
f6aa3063-cc6b-488a-bae2-78cbd169fe8b,Apigenin for Sleep Anxiety,Optimize Sleep for Stress Recovery,sleep,Apigenin for Sleep Anxiety sleep,1,38476603,Apigenin: a natural molecule at the intersection of sleep and aging.,"Kramer DJ, Johnson AA",Frontiers in nutrition,2024,https://pubmed.ncbi.nlm.nih.gov/38476603/
f6aa3063-cc6b-488a-bae2-78cbd169fe8b,Apigenin for Sleep Anxiety,Optimize Sleep for Stress Recovery,sleep,Apigenin for Sleep Anxiety sleep,2,34915415,"Effect of Hibiscus syriacus Linnaeus extract and its active constituent, saponarin, in animal models of stress-induced sleep disturbances and pentobarbital-induced sleep.","Kim YR, Lee SY, Lee SM et al.",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2022,https://pubmed.ncbi.nlm.nih.gov/34915415/
f6aa3063-cc6b-488a-bae2-78cbd169fe8b,Apigenin for Sleep Anxiety,Optimize Sleep for Stress Recovery,sleep,Apigenin for Sleep Anxiety sleep,3,33511622,"Constituents of Passiflora incarnata, but Not of Valeriana officinalis, Interact with the Organic Anion Transporting Polypeptides (OATP)2B1 and OATP1A2.","Schäfer AM, Gilgen PM, Spirgi C et al.",Planta medica,2022,https://pubmed.ncbi.nlm.nih.gov/33511622/
57664fcf-e641-46ac-a7c7-45cae54bd874,Magnesium Supplementation,Sleep Optimization Protocol,sleep,Magnesium Supplementation sleep,1,35184264,The Role of Magnesium in Sleep Health: a Systematic Review of Available Literature.,"Arab A, Rafie N, Amani R et al.",Biological trace element research,2023,https://pubmed.ncbi.nlm.nih.gov/35184264/
57664fcf-e641-46ac-a7c7-45cae54bd874,Magnesium Supplementation,Sleep Optimization Protocol,sleep,Magnesium Supplementation sleep,2,33865376,Oral magnesium supplementation for insomnia in older adults: a Systematic Review & Meta-Analysis.,"Mah J, Pitre T",BMC complementary medicine and therapies,2021,https://pubmed.ncbi.nlm.nih.gov/33865376/
57664fcf-e641-46ac-a7c7-45cae54bd874,Magnesium Supplementation,Sleep Optimization Protocol,sleep,Magnesium Supplementation sleep,3,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
af8cc72e-948d-4bb9-be43-dc5b609d60bb,Apigenin,Sleep Optimization Protocol,sleep,Apigenin sleep,1,38476603,Apigenin: a natural molecule at the intersection of sleep and aging.,"Kramer DJ, Johnson AA",Frontiers in nutrition,2024,https://pubmed.ncbi.nlm.nih.gov/38476603/
af8cc72e-948d-4bb9-be43-dc5b609d60bb,Apigenin,Sleep Optimization Protocol,sleep,Apigenin sleep,2,40418260,Dietary Protocols to Promote and Improve Restful Sleep: A Narrative Review.,Conti F,Nutrition reviews,2025,https://pubmed.ncbi.nlm.nih.gov/40418260/
af8cc72e-948d-4bb9-be43-dc5b609d60bb,Apigenin,Sleep Optimization Protocol,sleep,Apigenin sleep,3,22370792,Enhancement of pentobarbital-induced sleep by apigenin through chloride ion channel activation.,"Kim JW, Kim CS, Hu Z et al.",Archives of pharmacal research,2012,https://pubmed.ncbi.nlm.nih.gov/22370792/
8e22c406-6d66-4daf-939c-e7dc42c65f8a,Theanine,Sleep Optimization Protocol,sleep,Theanine sleep,1,30707852,GABA and l-theanine mixture decreases sleep latency and improves NREM sleep.,"Kim S, Jo K, Hong KB et al.",Pharmaceutical biology,2019,https://pubmed.ncbi.nlm.nih.gov/30707852/
8e22c406-6d66-4daf-939c-e7dc42c65f8a,Theanine,Sleep Optimization Protocol,sleep,Theanine sleep,2,40056718,The effects of L-theanine consumption on sleep outcomes: A systematic review and meta-analysis.,"Bulman A, D'Cunha NM, Marx W et al.",Sleep medicine reviews,2025,https://pubmed.ncbi.nlm.nih.gov/40056718/
8e22c406-6d66-4daf-939c-e7dc42c65f8a,Theanine,Sleep Optimization Protocol,sleep,Theanine sleep,3,31623400,Effects of L-Theanine Administration on Stress-Related Symptoms and Cognitive Functions in Healthy Adults: A Randomized Controlled Trial.,"Hidese S, Ogawa S, Ota M et al.",Nutrients,2019,https://pubmed.ncbi.nlm.nih.gov/31623400/
5d7d3271-5fa6-4fb7-9bbb-09de94dc07f6,Inositol,Sleep Optimization Protocol,sleep,Inositol sleep,1,36647089,Lifestyle management in polycystic ovary syndrome - beyond diet and physical activity.,"Cowan S, Lim S, Alycia C et al.",BMC endocrine disorders,2023,https://pubmed.ncbi.nlm.nih.gov/36647089/
5d7d3271-5fa6-4fb7-9bbb-09de94dc07f6,Inositol,Sleep Optimization Protocol,sleep,Inositol sleep,2,32933356,"The impact of myo-inositol supplementation on sleep quality in pregnant women: a randomized, double-blind, placebo-controlled study.","Mashayekh-Amiri S, Delavar MA, Bakouei F et al.","The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians",2022,https://pubmed.ncbi.nlm.nih.gov/32933356/
5d7d3271-5fa6-4fb7-9bbb-09de94dc07f6,Inositol,Sleep Optimization Protocol,sleep,Inositol sleep,3,39104903,Brain metabolites are associated with sleep architecture and cognitive functioning in older adults.,"Mueller C, Nenert R, Catiul C et al.",Brain communications,2024,https://pubmed.ncbi.nlm.nih.gov/39104903/
11ac6601-8a05-4beb-b50b-0d299a81dc43,Glycine,Sleep Optimization Protocol,sleep,Glycine sleep,1,22293292,New therapeutic strategy for amino acid medicine: glycine improves the quality of sleep.,"Bannai M, Kawai N",Journal of pharmacological sciences,2012,https://pubmed.ncbi.nlm.nih.gov/22293292/
11ac6601-8a05-4beb-b50b-0d299a81dc43,Glycine,Sleep Optimization Protocol,sleep,Glycine sleep,2,37851316,The effect of glycine administration on the characteristics of physiological systems in human adults: A systematic review.,"Soh J, Raventhiran S, Lee JH et al.",GeroScience,2024,https://pubmed.ncbi.nlm.nih.gov/37851316/
11ac6601-8a05-4beb-b50b-0d299a81dc43,Glycine,Sleep Optimization Protocol,sleep,Glycine sleep,3,28337245,"Multifarious Beneficial Effect of Nonessential Amino Acid, Glycine: A Review.","Razak MA, Begum PS, Viswanath B et al.",Oxidative medicine and cellular longevity,2017,https://pubmed.ncbi.nlm.nih.gov/28337245/
db7c08e2-ca51-40e0-870b-7d5d520cdf1f,L-Theanine for Calm Focus,Optimize Brain Chemistry for Mental Performance,focus,L-Theanine for Calm Focus cognitive performance,1,40977612,Performance-enhancing effects of caffeine and L-Theanine among Iranian elite wrestlers: a focus on cognitive and specific physical performance.,"Razazan R, Hemmatinafar M, Imanian B et al.",Journal of the International Society of Sports Nutrition,2025,https://pubmed.ncbi.nlm.nih.gov/40977612/
74532a20-25c7-4a6f-b865-905c8fd76beb,Tyrosine for Dopamine Support,Optimize Brain Chemistry for Mental Performance,focus,Tyrosine for Dopamine Support cognitive performance,1,26424423,Effect of tyrosine supplementation on clinical and healthy populations under stress or cognitive demands--A review.,"Jongkees BJ, Hommel B, Kühn S et al.",Journal of psychiatric research,2015,https://pubmed.ncbi.nlm.nih.gov/26424423/
74532a20-25c7-4a6f-b865-905c8fd76beb,Tyrosine for Dopamine Support,Optimize Brain Chemistry for Mental Performance,focus,Tyrosine for Dopamine Support cognitive performance,2,26110109,Neuroimaging and neuromodulation approaches to study eating behavior and prevent and treat eating disorders and obesity.,"Val-Laillet D, Aarts E, Weber B et al.",NeuroImage. Clinical,2015,https://pubmed.ncbi.nlm.nih.gov/26110109/
74532a20-25c7-4a6f-b865-905c8fd76beb,Tyrosine for Dopamine Support,Optimize Brain Chemistry for Mental Performance,focus,Tyrosine for Dopamine Support cognitive performance,3,25598314,Tyrosine promotes cognitive flexibility: evidence from proactive vs. reactive control during task switching performance.,"Steenbergen L, Sellaro R, Hommel B et al.",Neuropsychologia,2015,https://pubmed.ncbi.nlm.nih.gov/25598314/
8b1cf259-4295-4d19-898f-cdc105d8140a,Cool Sleep Environment,Optimize Sleep Quality and Duration,sleep,Cool Sleep Environment sleep,1,40437091,Preoptic EP3R neurons constitute a two-way switch for fever and torpor.,"Machado NLS, Lynch N, Costa LHA et al.",Nature,2025,https://pubmed.ncbi.nlm.nih.gov/40437091/
8b1cf259-4295-4d19-898f-cdc105d8140a,Cool Sleep Environment,Optimize Sleep Quality and Duration,sleep,Cool Sleep Environment sleep,2,29699592,Effects of feet warming using bed socks on sleep quality and thermoregulatory responses in a cool environment.,"Ko Y, Lee JY",Journal of physiological anthropology,2018,https://pubmed.ncbi.nlm.nih.gov/29699592/
8b1cf259-4295-4d19-898f-cdc105d8140a,Cool Sleep Environment,Optimize Sleep Quality and Duration,sleep,Cool Sleep Environment sleep,3,36294179,Development and Initial Validation of the Assessment of Sleep Environment (ASE): Describing and Quantifying the Impact of Subjective Environmental Factors on Sleep.,"Grandner MA, Valencia DY, Seixas AA et al.",International journal of environmental research and public health,2022,https://pubmed.ncbi.nlm.nih.gov/36294179/
1a4c1a29-360d-4467-ace5-0a805169c8e2,Magnesium Supplementation,Optimize Sleep Quality and Duration,sleep,Magnesium Supplementation sleep,1,35184264,The Role of Magnesium in Sleep Health: a Systematic Review of Available Literature.,"Arab A, Rafie N, Amani R et al.",Biological trace element research,2023,https://pubmed.ncbi.nlm.nih.gov/35184264/
1a4c1a29-360d-4467-ace5-0a805169c8e2,Magnesium Supplementation,Optimize Sleep Quality and Duration,sleep,Magnesium Supplementation sleep,2,33865376,Oral magnesium supplementation for insomnia in older adults: a Systematic Review & Meta-Analysis.,"Mah J, Pitre T",BMC complementary medicine and therapies,2021,https://pubmed.ncbi.nlm.nih.gov/33865376/
1a4c1a29-360d-4467-ace5-0a805169c8e2,Magnesium Supplementation,Optimize Sleep Quality and Duration,sleep,Magnesium Supplementation sleep,3,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
687c3a7c-47ed-4ea5-ae1a-38136a2a3ae4,Sleep Consistency (QQRT Framework),Optimize Sleep Quality and Duration,sleep,Sleep Consistency sleep,1,33054339,"Sleep timing, sleep consistency, and health in adults: a systematic review.","Chaput JP, Dutil C, Featherstone R et al.","Applied physiology, nutrition, and metabolism = Physiologie appliquee, nutrition et metabolisme",2020,https://pubmed.ncbi.nlm.nih.gov/33054339/
687c3a7c-47ed-4ea5-ae1a-38136a2a3ae4,Sleep Consistency (QQRT Framework),Optimize Sleep Quality and Duration,sleep,Sleep Consistency sleep,2,36841492,"Sleep physiology, pathophysiology, and sleep hygiene.","Baranwal N, Yu PK, Siegel NS",Progress in cardiovascular diseases,2023,https://pubmed.ncbi.nlm.nih.gov/36841492/
687c3a7c-47ed-4ea5-ae1a-38136a2a3ae4,Sleep Consistency (QQRT Framework),Optimize Sleep Quality and Duration,sleep,Sleep Consistency sleep,3,2748771,The Pittsburgh Sleep Quality Index: a new instrument for psychiatric practice and research.,"Buysse DJ, Reynolds CF 3rd, Monk TH et al.",Psychiatry research,1989,https://pubmed.ncbi.nlm.nih.gov/2748771/
18d2dde6-c9e5-4bec-87d8-d98d9a01ee89,Evening Light Dimming,Optimize Sleep Quality and Duration,sleep,Evening Light Dimming sleep,1,38997765,A randomized controlled trial to assess if changing sleep timing can improve glucose metabolism in people with prediabetes and type 2 diabetes.,"Bouman EJ, Slebe R, Stenvers DJ et al.",Trials,2024,https://pubmed.ncbi.nlm.nih.gov/38997765/
18d2dde6-c9e5-4bec-87d8-d98d9a01ee89,Evening Light Dimming,Optimize Sleep Quality and Duration,sleep,Evening Light Dimming sleep,2,32824032,Personalized Office Lighting for Circadian Health and Improved Sleep.,"Papatsimpa C, Linnartz JP","Sensors (Basel, Switzerland)",2020,https://pubmed.ncbi.nlm.nih.gov/32824032/
18d2dde6-c9e5-4bec-87d8-d98d9a01ee89,Evening Light Dimming,Optimize Sleep Quality and Duration,sleep,Evening Light Dimming sleep,3,41753059,Mitigating Blue-Light Risk in Display-Based Digital Therapeutics: A Practical Framework to Support Clinical Efficacy.,Hong W,Journal of clinical medicine,2026,https://pubmed.ncbi.nlm.nih.gov/41753059/
82311848-8fb0-4e1d-a14f-af91501a721f,Cool Bedroom Temperature,Optimize Sleep Quality and Duration,sleep,Cool Bedroom Temperature sleep,1,18184678,Impact of a controlled heated breathing tube humidifier on sleep quality during CPAP therapy in a cool sleeping environment.,"Nilius G, Domanski U, Franke KJ et al.",The European respiratory journal,2008,https://pubmed.ncbi.nlm.nih.gov/18184678/
82311848-8fb0-4e1d-a14f-af91501a721f,Cool Bedroom Temperature,Optimize Sleep Quality and Duration,sleep,Cool Bedroom Temperature sleep,2,41062732,"Subjective and objective quality of sleep with radiant or convection cooling systems: a randomized, cross-over trial.","Park I, Cui Y, Kawana F et al.",Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41062732/
1a2e790c-84bc-48f6-9b2e-a56f72123d18,Nasal Breathing,Optimize Sleep Quality and Duration,sleep,Nasal Breathing sleep,1,3298509,"Rediscovering the importance of nasal breathing in sleep or, shut your mouth and save your sleep.",Lavie P,The Journal of laryngology and otology,1987,https://pubmed.ncbi.nlm.nih.gov/3298509/
1a2e790c-84bc-48f6-9b2e-a56f72123d18,Nasal Breathing,Optimize Sleep Quality and Duration,sleep,Nasal Breathing sleep,2,3907486,Breathing during sleep.,Flenley DC,"Annals of the Academy of Medicine, Singapore",1985,https://pubmed.ncbi.nlm.nih.gov/3907486/
1a2e790c-84bc-48f6-9b2e-a56f72123d18,Nasal Breathing,Optimize Sleep Quality and Duration,sleep,Nasal Breathing sleep,3,23066376,Rules for scoring respiratory events in sleep: update of the 2007 AASM Manual for the Scoring of Sleep and Associated Events. Deliberations of the Sleep Apnea Definitions Task Force of the American Academy of Sleep Medicine.,"Berry RB, Budhiraja R, Gottlieb DJ et al.",Journal of clinical sleep medicine : JCSM : official publication of the American Academy of Sleep Medicine,2012,https://pubmed.ncbi.nlm.nih.gov/23066376/
028fb2cd-9294-456b-b897-50f656b96033,Temperature Optimization,Optimize Sleep Quality and Duration,sleep,Temperature Optimization sleep,1,33388079,International society of sports nutrition position stand: caffeine and exercise performance.,"Guest NS, VanDusseldorp TA, Nelson MT et al.",Journal of the International Society of Sports Nutrition,2021,https://pubmed.ncbi.nlm.nih.gov/33388079/
028fb2cd-9294-456b-b897-50f656b96033,Temperature Optimization,Optimize Sleep Quality and Duration,sleep,Temperature Optimization sleep,2,39879231,Effects of cold-water immersion on health and wellbeing: A systematic review and meta-analysis.,"Cain T, Brinsley J, Bennett H et al.",PloS one,2025,https://pubmed.ncbi.nlm.nih.gov/39879231/
028fb2cd-9294-456b-b897-50f656b96033,Temperature Optimization,Optimize Sleep Quality and Duration,sleep,Temperature Optimization sleep,3,26733594,Wearable Performance Devices in Sports Medicine.,"Li RT, Kling SR, Salata MJ et al.",Sports health,2016,https://pubmed.ncbi.nlm.nih.gov/26733594/
61090891-c6ca-41cd-9754-f14f3a6025f7,Evening Light Management,Optimize Sleep Quality and Duration,sleep,Evening Light Management sleep,1,35298459,"Recommendations for daytime, evening, and nighttime indoor light exposure to best support physiology, sleep, and wakefulness in healthy adults.","Brown TM, Brainard GC, Cajochen C et al.",PLoS biology,2022,https://pubmed.ncbi.nlm.nih.gov/35298459/
61090891-c6ca-41cd-9754-f14f3a6025f7,Evening Light Management,Optimize Sleep Quality and Duration,sleep,Evening Light Management sleep,2,34396981,Human circadian variations.,"Gentry NW, Ashbrook LH, Fu YH et al.",The Journal of clinical investigation,2021,https://pubmed.ncbi.nlm.nih.gov/34396981/
61090891-c6ca-41cd-9754-f14f3a6025f7,Evening Light Management,Optimize Sleep Quality and Duration,sleep,Evening Light Management sleep,3,37002704,Light therapy in insomnia disorder: A systematic review and meta-analysis.,"Chambe J, Reynaud E, Maruani J et al.",Journal of sleep research,2023,https://pubmed.ncbi.nlm.nih.gov/37002704/
b9b047d9-d8a4-42bc-8451-6f0dad27619d,Sleep Schedule Consistency (QQRT),Optimize Sleep Quality and Duration,sleep,Sleep Schedule Consistency sleep,1,36841492,"Sleep physiology, pathophysiology, and sleep hygiene.","Baranwal N, Yu PK, Siegel NS",Progress in cardiovascular diseases,2023,https://pubmed.ncbi.nlm.nih.gov/36841492/
b9b047d9-d8a4-42bc-8451-6f0dad27619d,Sleep Schedule Consistency (QQRT),Optimize Sleep Quality and Duration,sleep,Sleep Schedule Consistency sleep,2,20113918,Sleep patterns and predictors of disturbed sleep in a large population of college students.,"Lund HG, Reider BD, Whiting AB et al.",The Journal of adolescent health : official publication of the Society for Adolescent Medicine,2010,https://pubmed.ncbi.nlm.nih.gov/20113918/
b9b047d9-d8a4-42bc-8451-6f0dad27619d,Sleep Schedule Consistency (QQRT),Optimize Sleep Quality and Duration,sleep,Sleep Schedule Consistency sleep,3,34396981,Human circadian variations.,"Gentry NW, Ashbrook LH, Fu YH et al.",The Journal of clinical investigation,2021,https://pubmed.ncbi.nlm.nih.gov/34396981/
c0a2df50-8860-46fb-a925-96c250cd8751,Magnesium Supplementation,Optimize Sleep Quality and Duration,sleep,Magnesium Supplementation sleep,1,35184264,The Role of Magnesium in Sleep Health: a Systematic Review of Available Literature.,"Arab A, Rafie N, Amani R et al.",Biological trace element research,2023,https://pubmed.ncbi.nlm.nih.gov/35184264/
c0a2df50-8860-46fb-a925-96c250cd8751,Magnesium Supplementation,Optimize Sleep Quality and Duration,sleep,Magnesium Supplementation sleep,2,33865376,Oral magnesium supplementation for insomnia in older adults: a Systematic Review & Meta-Analysis.,"Mah J, Pitre T",BMC complementary medicine and therapies,2021,https://pubmed.ncbi.nlm.nih.gov/33865376/
c0a2df50-8860-46fb-a925-96c250cd8751,Magnesium Supplementation,Optimize Sleep Quality and Duration,sleep,Magnesium Supplementation sleep,3,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
30d60cba-0fab-4049-b93e-8c4baa961eeb,Cool Sleep Environment,Optimize Sleep Quality and Duration,sleep,Cool Sleep Environment sleep,1,40437091,Preoptic EP3R neurons constitute a two-way switch for fever and torpor.,"Machado NLS, Lynch N, Costa LHA et al.",Nature,2025,https://pubmed.ncbi.nlm.nih.gov/40437091/
30d60cba-0fab-4049-b93e-8c4baa961eeb,Cool Sleep Environment,Optimize Sleep Quality and Duration,sleep,Cool Sleep Environment sleep,2,29699592,Effects of feet warming using bed socks on sleep quality and thermoregulatory responses in a cool environment.,"Ko Y, Lee JY",Journal of physiological anthropology,2018,https://pubmed.ncbi.nlm.nih.gov/29699592/
30d60cba-0fab-4049-b93e-8c4baa961eeb,Cool Sleep Environment,Optimize Sleep Quality and Duration,sleep,Cool Sleep Environment sleep,3,36294179,Development and Initial Validation of the Assessment of Sleep Environment (ASE): Describing and Quantifying the Impact of Subjective Environmental Factors on Sleep.,"Grandner MA, Valencia DY, Seixas AA et al.",International journal of environmental research and public health,2022,https://pubmed.ncbi.nlm.nih.gov/36294179/
d798a591-ca46-4561-bbfb-f181f43c8020,Pre-Sleep Warm Bath or Shower,Optimize Sleep Quality and Duration,sleep,Pre-Sleep Warm Bath or Shower sleep,1,31102877,Before-bedtime passive body heating by warm shower or bath to improve sleep: A systematic review and meta-analysis.,"Haghayegh S, Khoshnevis S, Smolensky MH et al.",Sleep medicine reviews,2019,https://pubmed.ncbi.nlm.nih.gov/31102877/
d798a591-ca46-4561-bbfb-f181f43c8020,Pre-Sleep Warm Bath or Shower,Optimize Sleep Quality and Duration,sleep,Pre-Sleep Warm Bath or Shower sleep,2,39879231,Effects of cold-water immersion on health and wellbeing: A systematic review and meta-analysis.,"Cain T, Brinsley J, Bennett H et al.",PloS one,2025,https://pubmed.ncbi.nlm.nih.gov/39879231/
d798a591-ca46-4561-bbfb-f181f43c8020,Pre-Sleep Warm Bath or Shower,Optimize Sleep Quality and Duration,sleep,Pre-Sleep Warm Bath or Shower sleep,3,32491530,Hypnic Headache.,"Al Khalili Y, Tan CW, Lui F",Unknown,2026,https://pubmed.ncbi.nlm.nih.gov/32491530/
cd3364a0-db44-4a3e-8aa6-8beb166bf84f,Evening Light Dimming,Optimize Sleep Quality and Duration,sleep,Evening Light Dimming sleep,1,38997765,A randomized controlled trial to assess if changing sleep timing can improve glucose metabolism in people with prediabetes and type 2 diabetes.,"Bouman EJ, Slebe R, Stenvers DJ et al.",Trials,2024,https://pubmed.ncbi.nlm.nih.gov/38997765/
cd3364a0-db44-4a3e-8aa6-8beb166bf84f,Evening Light Dimming,Optimize Sleep Quality and Duration,sleep,Evening Light Dimming sleep,2,32824032,Personalized Office Lighting for Circadian Health and Improved Sleep.,"Papatsimpa C, Linnartz JP","Sensors (Basel, Switzerland)",2020,https://pubmed.ncbi.nlm.nih.gov/32824032/
cd3364a0-db44-4a3e-8aa6-8beb166bf84f,Evening Light Dimming,Optimize Sleep Quality and Duration,sleep,Evening Light Dimming sleep,3,41753059,Mitigating Blue-Light Risk in Display-Based Digital Therapeutics: A Practical Framework to Support Clinical Efficacy.,Hong W,Journal of clinical medicine,2026,https://pubmed.ncbi.nlm.nih.gov/41753059/
f4e6f017-9aa2-4409-ac2c-640442c0499c,Cool Sleep Environment,Optimize Hormones for Better Sleep During Menopause,hormones,Cool Sleep Environment hormones,1,36525022,Sleep and Injuries in Military Personnel With Suggestions for Improving Sleep and Mitigating Effects of Sleep Loss.,"Knapik JJ, Caldwell JA, Ritland BM",Journal of special operations medicine : a peer reviewed journal for SOF medical professionals,2022,https://pubmed.ncbi.nlm.nih.gov/36525022/
f4e6f017-9aa2-4409-ac2c-640442c0499c,Cool Sleep Environment,Optimize Hormones for Better Sleep During Menopause,hormones,Cool Sleep Environment hormones,2,1763248,The induction and decay of heat acclimatisation in trained athletes.,"Armstrong LE, Maresh CM","Sports medicine (Auckland, N.Z.)",1991,https://pubmed.ncbi.nlm.nih.gov/1763248/
f4e6f017-9aa2-4409-ac2c-640442c0499c,Cool Sleep Environment,Optimize Hormones for Better Sleep During Menopause,hormones,Cool Sleep Environment hormones,3,31155350,Dynamic REM Sleep Modulation by Ambient Temperature and the Critical Role of the Melanin-Concentrating Hormone System.,"Komagata N, Latifi B, Rusterholz T et al.",Current biology : CB,2019,https://pubmed.ncbi.nlm.nih.gov/31155350/
c72e8acc-bf73-4db0-ae90-a63bb1977a9c,Hormone Replacement Therapy (HRT) Consultation,Optimize Hormones for Better Sleep During Menopause,hormones,Hormone Replacement Therapy Consultation hormones,1,36502822,Congenital adrenal hyperplasia.,"Auer MK, Nordenström A, Lajic S et al.","Lancet (London, England)",2023,https://pubmed.ncbi.nlm.nih.gov/36502822/
